id,categoria,subcategoria,titulo,contenido,fuente,fuente_url,nivel_confianza,provincia,municipio,lat,lon,fecha_verificacion
DIR-GC-012,directorios,guardia_civil,PUESTO DE TREBUJENA,PUESTO DE TREBUJENA — Trebujena. Tel: 956395100,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Trebujena,36.868090,-6.176735,2026-08-28
DIR-GC-013,directorios,guardia_civil,PUESTO DE EL BOSQUE,"PUESTO DE EL BOSQUE — Bosque, El. Tel: 956716196",Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,"Bosque, El",36.758010,-5.506170,2026-08-28
DIR-GC-014,directorios,guardia_civil,PUESTO DE PRADO DEL REY,PUESTO DE PRADO DEL REY — Prado del Rey. Tel: 956723013,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Prado del Rey,36.788316,-5.553419,2026-08-28
DIR-GC-015,directorios,guardia_civil,PUESTO DE VILLAMARTIN,PUESTO DE VILLAMARTIN — Villamartín. Tel: 956730009,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Villamartín,36.854446,-5.652408,2026-08-28
DIR-GC-016,directorios,guardia_civil,PUESTO DE PUERTO SERRANO,PUESTO DE PUERTO SERRANO — Puerto Serrano. Tel: 956127211,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Puerto Serrano,36.921312,-5.545284,2026-08-28
DIR-GC-017,directorios,guardia_civil,PUESTO DE OLVERA,PUESTO DE OLVERA — Olvera. Tel: 956130013,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Olvera,36.934190,-5.247210,2026-08-28
DIR-GC-018,directorios,guardia_civil,PUESTO DE ALGODONALES,PUESTO DE ALGODONALES — Algodonales. Tel: 956137027,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Algodonales,36.877375,-5.410878,2026-08-28
DIR-GC-019,directorios,guardia_civil,PUESTO DE ZAHARA DE LA SIERRA,PUESTO DE ZAHARA DE LA SIERRA — Zahara. Tel: 956123243,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Zahara,36.839831,-5.392772,2026-08-28
DIR-GC-020,directorios,guardia_civil,PUESTO DE SETENIL DE LAS BODEGAS,PUESTO DE SETENIL DE LAS BODEGAS — Setenil de las Bodegas. Tel: 956134013,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Setenil de las Bodegas,36.862990,-5.176142,2026-08-28
DIR-GC-021,directorios,guardia_civil,PUESTO DE ALCALA DEL VALLE,PUESTO DE ALCALA DEL VALLE — Alcalá del Valle. Tel: 956135013,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Alcalá del Valle,36.901460,-5.171987,2026-08-28
DIR-GC-022,directorios,guardia_civil,PUESTO DE UBRIQUE,PUESTO DE UBRIQUE — Ubrique. Tel: 956460099,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Ubrique,36.678972,-5.449408,2026-08-28
DIR-GC-023,directorios,guardia_civil,PUESTO DE GRAZALEMA,PUESTO DE GRAZALEMA — Grazalema. Tel: 956132112,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Grazalema,36.758977,-5.368357,2026-08-28
DIR-GC-024,directorios,guardia_civil,PUESTO P. DE ARCOS DE LA FRONTERA,PUESTO P. DE ARCOS DE LA FRONTERA — Arcos de la Frontera. Tel: 956700052,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Arcos de la Frontera,36.748761,-5.822939,2026-08-28
DIR-GC-025,directorios,guardia_civil,PUESTO AUXILIAR DE ESPERA,PUESTO AUXILIAR DE ESPERA — Espera. Tel: 956721174,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Espera,36.870220,-5.806090,2026-08-28
DIR-GC-026,directorios,guardia_civil,PUESTO P. DE BARBATE,PUESTO P. DE BARBATE — Barbate. Tel: 956430011,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Barbate,36.192808,-5.925873,2026-08-28
DIR-GC-027,directorios,guardia_civil,PUESTO DE VEJER DE LA FRONTERA,PUESTO DE VEJER DE LA FRONTERA — Vejer de la Frontera. Tel: 956450707,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Vejer de la Frontera,36.248741,-5.964806,2026-08-28
DIR-GC-028,directorios,guardia_civil,PUESTO DE MEDINA SIDONIA,PUESTO DE MEDINA SIDONIA — Medina Sidonia. Tel: 956410107,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Medina Sidonia,36.467133,-5.929476,2026-08-28
DIR-GC-029,directorios,guardia_civil,PUESTO DE BENALUP,PUESTO DE BENALUP — Medina Sidonia. Tel: 956424128,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Medina Sidonia,36.467133,-5.929476,2026-08-28
DIR-GC-030,directorios,guardia_civil,PUESTO DE ALCALA DE LOS GAZULES,PUESTO DE ALCALA DE LOS GAZULES — Alcalá de los Gazules. Tel: 956413326,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Alcalá de los Gazules,36.462393,-5.728750,2026-08-28
DIR-GC-031,directorios,guardia_civil,PUESTO DE PATERNA RIVERA,PUESTO DE PATERNA RIVERA — Paterna de Rivera. Tel: 956410107,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Paterna de Rivera,36.525590,-5.867950,2026-08-28
DIR-GC-032,directorios,guardia_civil,PUESTO P. DE GUADIARO,PUESTO P. DE GUADIARO — San Roque. Tel: 956794304,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,San Roque,36.292577,-5.303059,2026-08-28
DIR-GC-033,directorios,guardia_civil,PUESTO DE LA LINEA,"PUESTO DE LA LINEA — Línea de la Concepción, La. Tel: 956172397",Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,"Línea de la Concepción, La",36.161214,-5.345733,2026-08-28
DIR-GC-034,directorios,guardia_civil,PUESTO P. DE SAN ROQUE,PUESTO P. DE SAN ROQUE — San Roque. Tel: 956780193,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,San Roque,36.212829,-5.382181,2026-08-28
DIR-GC-035,directorios,guardia_civil,PUESTO DE CASTELLAR,PUESTO DE CASTELLAR — Castellar de la Frontera. Tel: 956647125,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Castellar de la Frontera,36.287483,-5.417123,2026-08-28
DIR-GC-036,directorios,guardia_civil,PUESTO DE JIMENA DE LA FRONTERA,PUESTO DE JIMENA DE LA FRONTERA — Jimena de la Frontera. Tel: 956640009,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Jimena de la Frontera,36.431203,-5.449422,2026-08-28
DIR-GC-037,directorios,guardia_civil,PUESTO P. DE TARIFA,PUESTO P. DE TARIFA — Tarifa. Tel: 956627036,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Tarifa,36.010458,-5.607097,2026-08-28
DIR-GC-038,directorios,guardia_civil,PUESTO DE FACINAS,PUESTO DE FACINAS — Tarifa. Tel: 956687019,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Tarifa,36.145684,-5.700386,2026-08-28
DIR-GC-039,directorios,guardia_civil,PUESTO DE TORREPLATA,PUESTO DE TORREPLATA — Tarifa. Tel: 956439300,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Tarifa,36.131452,-5.839457,2026-08-28
DIR-GC-040,directorios,guardia_civil,PUESTO P. DE LOS BARRIOS,"PUESTO P. DE LOS BARRIOS — Barrios, Los. Tel: 956620013",Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,"Barrios, Los",36.182380,-5.489587,2026-08-28
DIR-GC-041,directorios,guardia_civil,IAE. COMANDANCIA CADIZ,IAE. COMANDANCIA CADIZ — Cádiz. Tel: 956293408,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Cádiz,36.522955,-6.280673,2026-08-28
DIR-GC-042,directorios,guardia_civil,IAE. PUERTO REAL,IAE. PUERTO REAL — Puerto Real. Tel: 956804056,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Puerto Real,36.528256,-6.195738,2026-08-28
DIR-GC-043,directorios,guardia_civil,IAE. JEREZ DE LA FRONTERA,IAE. JEREZ DE LA FRONTERA — Jerez de la Frontera. Tel: 956330362,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Jerez de la Frontera,36.681393,-6.123622,2026-08-28
DIR-GC-044,directorios,guardia_civil,IAE. VILLAMARTIN,IAE. VILLAMARTIN — Villamartín. Tel: 956730121,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Villamartín,36.854519,-5.652363,2026-08-28
DIR-GC-045,directorios,guardia_civil,IAE. VEJER DE LA FRONTERA,IAE. VEJER DE LA FRONTERA — Vejer de la Frontera. Tel: 956450079,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Vejer de la Frontera,36.248645,-5.964733,2026-08-28
DIR-GC-046,directorios,guardia_civil,IAE. COMANDANCIA ALGECIRAS,IAE. COMANDANCIA ALGECIRAS — Algeciras. Tel: 956587610,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Algeciras,36.140073,-5.454612,2026-08-28
DIR-GC-047,directorios,guardia_civil,IAE. LA LINEA DE LA CONCEPCION,"IAE. LA LINEA DE LA CONCEPCION — Línea de la Concepción, La. Tel: 956174161",Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,"Línea de la Concepción, La",36.161214,-5.345733,2026-08-28
DIR-GC-048,directorios,guardia_civil,IAE. TARIFA,IAE. TARIFA — Tarifa. Tel: 956627036,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Tarifa,36.010458,-5.607097,2026-08-28
DIR-GC-049,directorios,guardia_civil,DTO. TRAFICO CADIZ,DTO. TRAFICO CADIZ — Cádiz. Tel: 956205913,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Cádiz,36.495024,-6.264043,2026-08-28
DIR-GC-050,directorios,guardia_civil,DTO. TRAFICO JEREZ FRONTERA,DTO. TRAFICO JEREZ FRONTERA — Jerez de la Frontera. Tel: 956346124,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Jerez de la Frontera,36.681393,-6.123622,2026-08-28
DIR-GC-051,directorios,guardia_civil,DTO. TRAFICO ALGECIRAS,DTO. TRAFICO ALGECIRAS — Algeciras. Tel: 956660170,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Algeciras,36.140073,-5.454612,2026-08-28
DIR-GC-052,directorios,guardia_civil,DTO. TRAFICO VILLAMARTIN,DTO. TRAFICO VILLAMARTIN — Villamartín. Tel: 956730009,Guardia Civil (Oficial),https://web.guardiacivil.es,alta,Cádiz,Villamartín,36.854446,-5.652408,2026-08-28
